,0,1,2
96,280.3859652756678,211.49791993503516,100.17600701552807
97,61.36614455904944,225.29713832837575,158.12683552593847
98,143.12156067777343,154.1667236557397,77.40354389143715
99,93.4331081993741,288.5555485480108,190.11276374619328
100,20.79158415841607,23.16534653465351,27.250990099010135
101,18.79207920792067,21.490594059405737,23.681683168317125
102,22.44306930693064,21.00346534653498,54.60049504950455
103,20.5232673267328,19.922277227722635,57.10990099009989
104,22.470792079207964,20.936138613861175,91.0935643564367
105,20.566831683168505,21.353465346534414,94.75792079207899
106,22.886633663366286,17.81386138613878,127.3787128712867
107,18.746534653465122,21.139108910891085,132.07029702970266
108,22.895544554455753,19.678217821781978,163.919306930693
109,18.477227722772515,23.019801980197766,169.57277227722807
110,21.239603960395865,21.34356435643544,200.38069306930916
111,21.732673267326533,24.99603960396051,208.03663366336468
112,19.768316831683386,17.725742574257346,236.344059405938
113,20.090594059405785,23.2247524752475,245.1569306930734
114,19.76039603960416,19.769801980197826,272.80297029702587
115,20.289603960396263,21.414851485148482,282.0975247524713
116,19.407920792079025,19.481188118812096,309.1331683168309
117,18.582673267326754,21.431188118811725,313.3673267326694
118,20.748514851485115,25.364356435643767,292.06831683168787
119,21.631683168316588,53.63613861386115,23.660396039604066
120,18.357425742574087,55.676732673266734,25.54702970297021
121,21.31435643564338,53.52227722772245,54.210891089108785
122,20.171287128712763,55.670297029703924,63.31732673267308
123,19.55495049504956,53.7891089108913,90.74158415841532
124,22.090594059405785,55.72871287128736,101.00693069306853
125,19.507920792079048,53.817821782177624,127.15742574257321
126,22.30346534653472,55.610396039604225,138.15495049505148
127,19.754950495049396,54.001980198020334,163.61188118811774
128,21.625742574257274,55.76633663366371,176.05099009901173
129,19.828217821781944,53.905445544554205,200.33663366336506
130,20.049999999999763,55.477722772277744,213.21584158415882
131,21.727722772277097,53.90940594059384,237.12772277227552
132,20.286138613861212,55.645049504950336,250.96831683168418
133,21.475247524752824,53.66237623762355,273.5811881188128
134,20.23069306930676,55.72475247524784,287.86732673266897
135,19.55841584158409,53.4995049504947,309.8811881188092
136,21.12574257425727,55.24851485148516,320.52623762376555
137,20.11782178217808,66.6282178217813,228.02871287128363
138,21.364356435643874,90.47970297029684,24.176732673267487
139,19.654950495049366,92.05495049504849,33.47772277227709
140,19.116831683168186,90.70544554455418,54.32376237623745
141,21.93712871287104,91.97920792079141,73.43564356435671
142,19.39009900990096,90.59950495049416,91.0455445544562
143,20.607425742574033,91.85247524752599,110.9371287128729
144,21.198514851485047,90.46930693069433,127.37029702970206
145,22.124257425742854,91.59455445544704,148.11237623762304
146,20.55792079207952,90.09207920792002,163.61683168317143
147,21.522772277227457,91.63910891089293,188.74801980197924
148,18.892574257426002,90.62623762376322,200.44504950495252
149,21.544554455445798,91.50000000000001,225.92772277227536
150,22.065346534653255,90.71732673267282,236.71534653465136
151,19.585148514851777,91.1217821782189,263.1371287128714
152,18.374257425742766,90.6623762376246,273.08267326732494
153,23.174752475247768,91.58910891089171,301.5396039604009
154,18.2361386138616,90.84009900990205,309.6000000000041
155,21.507425742574526,91.51039603960271,330.34950495049185
156,21.40544554455471,115.84603960395941,120.52623762376456
157,23.94900990099037,127.14306930693083,21.951485148514703
158,19.943069306930692,127.84059405940809,44.87079207920768
159,23.80940594059404,127.04702970296891,54.45297029702974
160,23.468316831682912,127.50099009901136,83.26039603960281
161,20.0435643564359,127.15396039604067,91.08019801980151
162,21.690594059406052,127.58168316831834,121.75297029703064
163,21.87772277227706,127.47178217821987,127.26237623762215
164,23.705445544554248,129.16435643564478,158.64900990099292
165,19.805445544554463,129.21881188118957,167.67821782178345
166,22.753960396039506,126.54752475247408,200.18811881188208
167,20.479207920792337,128.34603960395938,205.60049504950683
168,23.07079207920821,126.67871287128845,236.64009900990416
169,18.510891089108735,128.6846534653454,242.61980198020015
170,21.016831683168142,127.26336633663288,272.6430693069336
171,21.80247524752484,128.91831683168226,283.02425742574275
172,20.922277227722645,126.87277227722973,309.6198019802024
173,20.446534653465292,128.53861386138433,318.4475247524741
174,20.561881188119077,136.9435643564357,254.23316831683067
175,23.10148514851466,163.05891089109048,28.83663366336625
176,22.262376237624018,164.64801980198214,29.260396039604277
177,19.619801980197842,163.19306930693003,54.36782178217909
178,18.973267326732884,165.3757425742553,66.09504950494983
179,24.60099009901015,163.48415841584207,91.24108910890983
180,23.686138613861196,163.70594059405667,113.20742574257464
181,22.457425742574053,163.32475247524945,135.40445544554586
182,21.145544554455725,162.94009900989874,164.19752475247842
183,21.64059405940626,164.8896039603975,173.77772277228
184,21.386633663366258,163.01930693069536,200.21683168316864
185,20.33366336633663,165.0198019802008,210.4975247524753
186,23.174752475247768,163.2084158415827,236.71831683168412
187,23.85198019801994,164.8366336633656,248.15297029702933
188,19.790099009900842,163.13217821782396,273.01435643564633
189,21.756435643564654,165.06633663366568,285.1787128712837
190,19.595544554455266,163.15990099009736,309.62128712871345
191,19.202475247524593,164.36732673267068,318.13613861386006
192,20.37178217821763,172.79257425742696,255.63811881188286
193,21.226732673267218,199.400495049504,23.588118811881483
194,20.507920792079034,201.22376237623644,29.313861386138555
195,19.622772277227554,199.68316831683137,54.371782178218616
196,20.393564356435938,201.33366336633802,65.9608910891092
197,23.61782178217814,199.33762376237496,90.64801980197949
198,22.35643564356408,200.80148514851774,107.29009900990067
199,20.810396039603848,200.5737623762395,126.73910891089024
